time_idx,group_id,electricity_demand,hour,day_of_week,solar_generation,wind_generation,lag_1,lag_24,lag_168,rolling_mean_24,rolling_std_24,rolling_mean_168,rolling_std_168
185,single,186239.074,22.0,2.0,-1.41,4011.474,176808.234,191049.52,210133.994,174212.83008333333,14272.526356754403,173297.8013214286,21525.11294804434
186,single,189441.804,23.0,2.0,-3.205,4817.762,186239.074,194191.43,215816.644,174012.39483333332,14057.966069633576,173155.5696547619,21358.55355075592
187,single,187729.048,0.0,3.0,-3.06,6009.208,189441.804,191902.184,215097.6,173814.49375,13792.469087510264,172998.57655952382,21138.904413970085
188,single,184569.182,1.0,3.0,-3.327,6527.639,187729.048,187731.906,212876.678,173640.61308333333,13579.180571606475,172835.66851190475,20916.815312042134
189,single,177794.024,2.0,3.0,-3.171,7207.331,184569.182,181001.182,207261.28,173508.83291666667,13451.228541147188,172667.17151190474,20705.27737366038
190,single,167884.276,3.0,3.0,-3.231,7495.862,177794.024,171311.426,197678.524,173375.20133333336,13389.347848122605,172491.77117857142,20534.57505875659
191,single,158516.866,4.0,3.0,-3.048,7750.116,167884.276,161778.812,189501.762,173232.40341666667,13430.527079987278,172314.4244642857,20444.207361816752
192,single,152092.23,5.0,3.0,-3.179,7844.828,158516.866,155023.252,183920.514,173096.489,13567.283643251054,172129.9905595238,20427.98230995079
193,single,148122.244,6.0,3.0,-3.177,7682.828,152092.23,151617.736,181313.694,172974.36308333333,13749.017849871923,171940.53648809524,20465.536451731714
194,single,146602.276,7.0,3.0,-3.118,7468.368,148122.244,149917.35,180805.358,172828.71758333335,14001.288003027737,171742.96833333332,20534.602582613395
195,single,146841.08,8.0,3.0,-3.214,7575.001,146602.276,150390.454,182243.418,172690.5895,14251.26551340709,171539.37855952382,20613.616502266763
196,single,150019.534,9.0,3.0,-3.03,7588.95,146841.08,153984.134,187442.804,172542.69891666668,14508.832781918243,171328.65035714285,20684.369864267992
197,single,159520.984,10.0,3.0,-3.179,7407.605,150019.534,163706.324,198202.99,172377.50725,14749.887202471975,171105.89279761905,20711.286422640496
198,single,175925.654,11.0,3.0,-3.215,7223.3,159520.984,179546.62,215258.94,172203.11808333333,14881.023603668742,170875.64276190478,20623.069206472865
199,single,186981.45,12.0,3.0,7.145,7025.679,175925.654,189767.42,224622.86,172052.2445,14821.570364304975,170641.5160595238,20337.47474754803
200,single,187838.706,13.0,3.0,169.796,6645.655,186981.45,189460.108,221774.338,171936.16241666666,14687.093029531696,170417.46004761904,19942.721118099504
201,single,186252.58,14.0,3.0,605.175,6411.329,187838.706,185796.15,214053.256,171868.604,14606.48876415073,170215.46223809524,19588.130487074464
202,single,184901.044,15.0,3.0,941.196,6120.375,186252.58,182492.252,206969.288,171887.62191666666,14625.695628251358,170049.9820238095,19331.318245134782
203,single,182725.848,16.0,3.0,1022.43,5715.869,184901.044,178819.124,200563.17,171987.98825000002,14709.656076625042,169918.62342857145,19153.101639869485
204,single,181283.24,17.0,3.0,956.25,5315.683,182725.848,175721.496,195705.896,172150.7684166667,14809.81293766946,169812.44889285715,19031.26019700981
205,single,180886.714,18.0,3.0,971.894,4902.776,181283.24,174074.794,192716.894,172382.50775,14911.282465506507,169726.59975,18946.09603435611
206,single,180666.84,19.0,3.0,978.764,4507.734,180886.714,172424.03,190635.712,172666.33775,15009.403130324674,169656.18201190475,18882.011865896347
207,single,182011.118,20.0,3.0,751.825,4461.274,180666.84,172591.984,191641.418,173009.78816666667,15097.665411572665,169596.84348809524,18831.282820315402
208,single,187717.54,21.0,3.0,229.706,4521.698,182011.118,176808.234,197142.554,173402.25208333335,15208.351865170021,169539.52027380952,18778.35953828497
209,single,199489.512,22.0,3.0,-0.424,4560.314,187717.54,186239.074,207531.234,173856.8065,15475.266536380206,169483.419,18709.352362955455
210,single,205720.604,23.0,3.0,-2.904,4438.394,199489.512,189441.804,210787.818,174408.90808333334,16157.551156421549,169435.55160714287,18621.50615062538
211,single,205699.848,0.0,4.0,-3.058,3935.793,205720.604,187729.048,208951.306,175087.1914166667,17128.56915313346,169405.3896190476,18558.121082390495
212,single,203793.934,1.0,4.0,-2.916,3624.982,205699.848,184569.182,205229.778,175835.97475000002,18072.057747255778,169386.03570238096,18518.285118425265
213,single,198909.87,2.0,4.0,-3.03,3290.251,203793.934,177794.024,198033.1,176637.0060833333,18883.812006801472,169377.48901190475,18501.96735195588
214,single,190384.692,3.0,4.0,-2.904,3148.923,198909.87,167884.276,187389.344,177516.83299999998,19424.24042810261,169382.7078809524,18510.220485441292
215,single,182326.336,4.0,4.0,-2.926,2927.452,190384.692,158516.866,177491.548,178454.35033333334,19482.01710795765,169400.53733333334,18529.10169566737
216,single,176778.928,5.0,4.0,-3.168,2767.478,182326.336,152092.23,170424.19199999998,179446.4115833333,19023.435572506787,169429.31583333333,18545.49083967343
217,single,174018.32799999998,6.0,4.0,-3.292,2761.279,176778.928,148122.244,166000.908,180475.024,18126.32783388556,169467.14164285717,18554.01083844873
218,single,173753.24,7.0,4.0,-3.129,2898.328,174018.32799999998,146602.276,163543.39,181554.0275,16841.990847529436,169514.86438095238,18555.352706205565
219,single,175336.928,8.0,4.0,-3.354,3139.123,173753.24,146841.08,162786.804,182685.3176666667,15226.58261268872,169575.63729761908,18552.397215195346
220,single,180272.964,9.0,4.0,-3.163,3117.595,175336.928,150019.534,165603.806,183872.64466666666,13299.03295352252,169650.34041666667,18550.164640146435
221,single,191300.428,10.0,4.0,-3.348,3221.496,180272.964,159520.984,174163.22999999998,185133.20425000004,11222.389752577485,169737.6568333333,18565.52119480081
222,single,208239.556,11.0,4.0,-3.379,3728.358,191300.428,175925.654,188431.036,186457.34775,9861.28796794124,169839.66396428572,18636.925179480866
223,single,218252.812,12.0,4.0,34.0,4359.5,208239.556,186981.45,197501.786,187803.7603333333,10543.234359833166,169957.57182142857,18817.03882893126
224,single,217625.18,13.0,4.0,462.785,4907.431,218252.812,187838.706,196529.374,189106.73374999998,12233.947756590222,170081.08983333333,19065.39362049897
225,single,213377.006,14.0,4.0,1066.289,5459.531,217625.18,186252.58,193457.634,190347.83683333333,13540.797909777288,170206.66010714284,19308.553816407068
226,single,209376.0,15.0,4.0,1352.301,5797.159,213377.006,184901.044,190855.674,191478.02125000002,14295.088370803136,170325.22779761904,19512.27020892983
227,single,204428.606,16.0,4.0,1392.906,5199.452,209376.0,182725.848,186722.282,192497.81108333333,14673.491904520999,170435.46783333333,19680.54952145322
228,single,200112.706,17.0,4.0,1372.214,4624.997,204428.606,181283.24,183222.41,193402.0926666667,14713.774362719641,170540.8626190476,19815.24240822908
229,single,197189.096,18.0,4.0,1355.331,4364.016,200112.706,180886.714,180305.486,194186.65375000003,14540.470453248436,170641.4000952381,19922.528706857585
230,single,195510.288,19.0,4.0,1278.365,4335.631,197189.096,180666.84,178131.122,194865.91966666665,14270.422547442953,170741.89777380953,20013.944674652037
231,single,196311.564,20.0,4.0,977.04,4487.651,195510.288,182011.118,177012.632,195484.39666666664,13946.255674333202,170845.3451904762,20097.108200591756
232,single,201806.198,21.0,4.0,295.231,4806.96,196311.564,187717.54,179882.59,196080.24858333333,13647.884225718923,170960.2197857143,20187.524087563157
233,single,212442.046,22.0,4.0,2.134,5207.249,201806.198,199489.512,186436.144,196667.27599999998,13575.345750502627,171090.71745238095,20315.997385223316
234,single,215793.454,23.0,4.0,-2.592,5282.032,212442.046,205720.604,185972.454,197206.96491666665,13944.857701304503,171245.51448809524,20531.553462946104
235,single,213780.848,0.0,5.0,-2.494,5655.966,215793.454,205699.848,182424.454,197626.667,14357.706951767317,171423.0204404762,20786.95836996473
236,single,210411.724,1.0,5.0,-2.439,5903.583,213780.848,203793.934,178272.626,197963.37533333336,14647.104769967593,171609.66564285714,21025.73374606074
237,single,205531.914,2.0,5.0,-2.504,6478.868,210411.724,198909.87,172300.124,198239.11658333332,14822.8785706274,171800.96979761907,21231.919174441417
238,single,198215.524,3.0,5.0,-2.677,6588.658,205531.914,190384.692,163970.298,198515.03508333335,14897.35256508927,171998.7780714286,21390.80575819454
239,single,189345.876,4.0,5.0,-2.458,6322.687,198215.524,182326.336,154619.692,198841.31975,14796.955851949746,172202.61870238095,21476.835879758266
240,single,182434.124,5.0,5.0,-2.557,6540.256,189345.876,176778.928,147128.64,199133.80058333333,14523.165064045072,172409.32217857143,21473.70652308598
241,single,178018.348,6.0,5.0,-2.452,5872.09,182434.124,174018.32799999998,141772.258,199369.43374999997,14186.674332245964,172619.47386904762,21397.439022179373
242,single,175804.646,7.0,5.0,-2.529,4374.291,178018.348,173753.24,139309.154,199536.10124999998,13896.42335065514,172835.2244047619,21266.88033335226
243,single,174619.828,8.0,5.0,-2.732,4443.229,175804.646,175336.928,137433.084,199621.57649999997,13736.327707214703,173052.45947619047,21108.173803311645
244,single,175483.48,9.0,5.0,-2.68,5148.853,174619.828,180272.964,137606.83000000002,199591.69733333334,13792.114828499958,173273.80914285715,20926.614100859737
245,single,178448.8,10.0,5.0,-2.63,5350.472,175483.48,191300.428,140426.246,199392.13549999997,14114.674464291442,173499.26539285714,20743.281200228197
246,single,183833.332,11.0,5.0,-2.539,5909.36,178448.8,208239.556,145502.734,198856.65099999998,14667.945729680217,173725.5901190476,20587.108377346878
247,single,190789.662,12.0,5.0,6.845,6232.09,183833.332,218252.812,151478.806,197839.725,14834.244193394168,173953.7484404762,20484.599096982045
248,single,196152.204,13.0,5.0,78.096,6750.176,190789.662,217625.18,155996.994,196695.42708333334,14238.41048202545,174187.7416309524,20450.826975133878
249,single,199984.58,14.0,5.0,182.631,7441.69,196152.204,213377.006,159258.122,195800.71975000002,13522.721885335215,174426.7607380952,20471.59600034341
250,single,202498.682,15.0,5.0,271.062,7526.242,199984.58,209376.0,160875.016,195242.70199999996,13033.364879938075,174669.1801309524,20531.944468213467
251,single,202785.974,16.0,5.0,373.612,7522.35,202498.682,204428.606,160677.308,194956.14708333332,12782.301293568737,174916.94004761905,20615.46041014794
252,single,201623.342,17.0,5.0,385.324,7572.308,202785.974,200112.706,159530.326,194887.70408333334,12733.680931029588,175167.58686904763,20697.11647195121
253,single,198654.692,18.0,5.0,278.658,7482.811,201623.342,197189.096,158251.868,194950.64725,12764.327976872446,175418.14053571428,20761.366087657716
254,single,196787.518,19.0,5.0,197.904,7260.181,198654.692,195510.288,156656.918,195011.71375,12779.000056159342,175658.6335357143,20795.305717363626
255,single,196086.042,20.0,5.0,118.197,7274.296,196787.518,196311.564,156184.668,195064.93166666667,12783.825223515885,175897.5061547619,20806.21308973299
256,single,198658.426,21.0,5.0,29.075,7334.191,196086.042,201806.198,159174.474,195055.53491666666,12782.951900886514,176135.01433333333,20807.58068221142
257,single,204144.846,22.0,5.0,-2.496,7472.608,198658.426,212442.046,166749.36,194924.37775,12726.701275434818,176370.03785714286,20837.828136219214
258,single,203824.446,23.0,5.0,-2.949,7712.973,204144.846,215793.454,167472.856,194578.66108333334,12336.874977165842,176592.6300357143,20933.953336299626
259,single,199512.032,0.0,6.0,-3.307,7874.591,203824.446,213780.848,164704.846,194079.95241666667,11665.656001715457,176809.00854761904,21026.788303353384
260,single,194870.394,1.0,6.0,-3.312,7907.776,199512.032,210411.724,161112.664,193485.41841666665,10960.228683786845,177016.19417857143,21078.22868275662
261,single,189112.26,2.0,6.0,-3.155,7784.067,194870.394,205531.914,156117.496,192837.863,10359.340583897192,177217.13304761905,21086.617050828758
262,single,181846.784,3.0,6.0,-3.205,7806.542,189112.26,198215.524,149774.12,192153.71074999997,10021.225739394587,177413.53045238095,21042.529530487198
263,single,174833.812,4.0,6.0,-3.205,7795.534,181846.784,189345.876,142513.49,191471.67991666668,10146.95794234811,177604.43916666665,20935.486586110197
264,single,168305.062,5.0,6.0,-3.267,7859.278,174833.812,182434.124,135529.276,190867.01058333335,10696.651208150688,177796.8220357143,20758.849458578658
265,single,164740.012,6.0,6.0,-3.112,7808.967,168305.062,178018.348,131523.976,190278.2996666667,11536.769190743202,177991.916,20511.78067425614
266,single,162388.47,7.0,6.0,-3.273,7618.901,164740.012,175804.646,129138.616,189725.0356666667,12433.79562545562,178189.63050000003,20219.189864163953
267,single,161777.692,8.0,6.0,-3.305,7532.857,162388.47,174619.828,127705.572,189166.02833333335,13354.357906667587,178387.54629761906,19896.333976363407
268,single,162611.016,9.0,6.0,-3.287,7525.33,161777.692,175483.48,127783.24,188630.9393333333,14193.46368938861,178590.35653571427,19547.212953252318
269,single,166064.052,10.0,6.0,-2.969,7501.537,162611.016,178448.8,130244.662,188094.58666666667,14935.699875165968,178797.6647261905,19186.506044099973
270,single,171251.94400000002,11.0,6.0,-3.29,7365.295,166064.052,183833.332,134432.63,187578.55550000002,15487.218220512475,179010.87538095238,18839.614606303217
271,single,177625.646,12.0,6.0,15.09,7384.674,171251.94400000002,190789.662,140143.866,187054.331,15828.67021935082,179230.03796428573,18529.5365041516
272,single,183173.124,13.0,6.0,182.638,7362.097,177625.646,196152.204,146069.482,186505.83033333332,15921.414827610684,179453.14379761904,18280.070719767864
273,single,186167.598,14.0,6.0,508.69,7358.594,183173.124,199984.58,150506.894,185965.0353333333,15799.475414536486,179673.99880952382,18097.549944043676
274,single,186005.998,15.0,6.0,864.094,7243.164,186167.598,202498.682,153280.69400000002,185389.32774999997,15515.598876294405,179886.26490476192,17962.025262107498
275,single,185321.114,16.0,6.0,1027.558,7115.002,186005.998,202785.974,153974.188,184702.13258333332,15084.103613445463,180081.0583809524,17848.859263023423
276,single,184900.258,17.0,6.0,990.424,6776.086,185321.114,201623.342,154312.748,183974.4300833333,14586.835603458583,180267.6472261905,17737.810569179495
277,single,183976.816,18.0,6.0,1042.897,6610.482,184900.258,198654.692,153816.47,183277.63491666666,14098.355251896483,180449.71573809523,17626.435056696064
278,single,184306.924,19.0,6.0,1080.222,6494.962,183976.816,196787.518,153683.438,182666.05675,13715.46505694136,180629.24160714285,17506.735852392383
279,single,186825.808,20.0,6.0,891.905,6289.618,184306.924,196086.042,155367.462,182146.032,13389.496434129926,180811.52426190476,17383.486471779866
280,single,193489.858,21.0,6.0,293.004,6294.244,186825.808,198658.426,159679.284,181760.18891666667,13100.633185562843,180998.77632142857,17276.87114473511
281,single,204728.472,22.0,6.0,2.485,6088.726,193489.858,204144.846,170318.214,181544.83191666668,12850.87241129635,181200.02973809527,17223.8829555786
282,single,211213.79,23.0,6.0,-3.286,5715.089,204728.472,203824.446,174265.946,181569.14966666666,12895.970955400257,181404.85270238094,17298.143566196442
283,single,211140.208,0.0,0.0,-3.083,5423.116,211213.79,199512.032,173102.182,181877.039,13523.362914196348,181624.7803452381,17441.121934089795
284,single,209761.844,1.0,0.0,-3.25,5249.415,211140.208,194870.394,170388.31,182361.54633333333,14364.77737683035,181851.19716666668,17576.198516991764
285,single,205769.194,2.0,0.0,-3.101,5322.942,209761.844,189112.26,164957.048,182982.02341666666,15224.46873177046,182085.5634404762,17684.608580121607
286,single,199814.264,3.0,0.0,-3.043,5004.97,205769.194,181846.784,157817.146,183676.06233333334,15881.568603374722,182328.49288095237,17728.16906782361
287,single,193647.544,4.0,0.0,-2.448,4492.934,199814.264,174833.812,150437.926,184424.70733333335,16211.64519684599,182578.4757261905,17676.49068250241
288,single,189557.868,5.0,0.0,-3.177,4117.57,193647.544,168305.062,145374.394,185208.61283333332,16182.556866050969,182835.67583333334,17519.69562888152
289,single,187852.608,6.0,0.0,-3.188,3835.232,189557.868,164740.012,143083.216,186094.14641666666,15794.184800666651,183098.67270238095,17284.023263458792
290,single,187779.024,7.0,0.0,-3.103,3328.551,187852.608,162388.47,142206.67,187057.17125,15126.034880081563,183365.15717857145,17006.26665519088
291,single,189318.356,8.0,0.0,-3.301,2858.626,187779.024,161777.692,143469.474,188115.111,14184.259480339819,183636.4211904762,16706.642452567783
292,single,193695.178,9.0,0.0,-3.349,2553.686,189318.356,162611.016,147993.79200000002,189262.63866666667,13027.777140601522,183909.33120238097,16418.566195501116
293,single,202864.612,10.0,0.0,-3.4,2415.755,193695.178,166064.052,158946.338,190557.81208333335,11744.948053733282,184181.36326190477,16197.04274722781
