time_idx,group_id,target,hour,day_of_week,month,is_weekend,hour_sin,hour_cos,month_sin,month_cos,lag_1,lag_24,lag_168,rolling_mean_24,rolling_mean_168,total_renewable_mw,net_load,high_demand_flag,peak_hour_flag,wind_generation_mw,solar_generation_mw
47612,0,205900.284,1,5,6,1,0.258819,0.965926,0.5,-0.866025,211693.07,229854.194,203842.996,202358.181,188860.301,1799.026,204101.258,0,0,1799.026,0.0
47613,0,195066.868,2,5,6,1,0.5,0.866025,0.5,-0.866025,205900.284,214961.89,193117.878,201360.102,188872.547,1908.645,193158.223,0,0,1908.645,0.0
47614,0,182944.71,3,5,6,1,0.707107,0.707107,0.5,-0.866025,195066.868,198258.498,180713.108,200531.142,188884.148,2133.977,180810.733,0,0,2133.977,0.0
47615,0,172052.272,4,5,6,1,0.866025,0.5,0.5,-0.866025,182944.71,184731.664,169152.402,199893.068,188897.431,2285.869,169766.403,0,0,2285.869,0.0
47616,0,163678.93,5,5,6,1,0.965926,0.258819,0.5,-0.866025,172052.272,173884.012,160606.49,199364.76,188914.692,2312.487,161366.443,0,0,2312.487,0.0
47617,0,157913.222,6,5,6,1,1.0,0.0,0.5,-0.866025,163678.93,166796.862,154858.152,198939.548,188932.981,2232.841,155680.381,0,0,2232.841,0.0
47618,0,154190.526,7,5,6,1,0.965926,-0.258819,0.5,-0.866025,157913.222,162111.996,150852.032,198569.396,188951.166,2033.459,152157.067,0,0,2033.459,0.0
47619,0,152478.466,8,5,6,1,0.866025,-0.5,0.5,-0.866025,154190.526,161085.984,149172.128,198239.335,188971.038,1866.326,150612.14,0,0,1866.326,0.0
47620,0,152772.52,9,5,6,1,0.707107,-0.707107,0.5,-0.866025,152478.466,164640.756,149307.298,197880.689,188990.718,1813.623,150958.897,0,0,1813.623,0.0
47621,0,153768.332,10,5,6,1,0.5,-0.866025,0.5,-0.866025,152772.52,171769.594,151289.266,197386.179,189011.344,2033.99,151734.342,0,0,1776.068,257.922
47622,0,159166.858,11,5,6,1,0.258819,-0.965926,0.5,-0.866025,153768.332,180880.254,156362.234,196636.126,189026.101,2979.955,156186.903,0,0,1828.719,1151.236
47623,0,166856.359,12,5,6,1,0.0,-1.0,0.5,-0.866025,159166.858,190071.078,164010.98,195731.401,189042.795,3625.313,163231.046,0,0,1635.668,1989.645
47624,0,174578.826,13,5,6,1,-0.258819,-0.965926,0.5,-0.866025,166856.359,198170.798,171782.44,194764.121,189059.732,4897.022,169681.804,0,0,1451.17,3445.852
47625,0,180095.778,14,5,6,1,-0.5,-0.866025,0.5,-0.866025,174578.826,206159.176,178295.786,193781.123,189076.377,6033.466,174062.312,0,0,1402.122,4631.344
47626,0,185535.5,15,5,6,1,-0.707107,-0.707107,0.5,-0.866025,180095.778,214154.022,184874.838,192695.148,189087.091,7251.128,178284.372,0,0,1268.985,5982.143
47627,0,189376.974,16,5,6,1,-0.866025,-0.5,0.5,-0.866025,185535.5,221683.73,190296.58,191502.709,189091.024,8323.178,181053.796,0,0,1078.998,7244.18
47628,0,192635.088,17,5,6,1,-0.965926,-0.258819,0.5,-0.866025,189376.974,228315.536,194912.646,190156.594,189085.55,8907.756,183727.332,0,1,1078.259,7829.497
47629,0,195580.336,18,5,6,1,-1.0,-0.0,0.5,-0.866025,192635.088,231616.596,198851.69,188669.909,189071.993,8938.365,186641.971,0,1,1137.995,7800.37
47630,0,199234.968,19,5,6,1,-0.965926,0.258819,0.5,-0.866025,195580.336,233323.52,203232.708,187168.398,189052.521,8235.131,190999.837,0,1,907.36,7327.771
47631,0,202786.074,20,5,6,1,-0.866025,0.5,0.5,-0.866025,199234.968,234305.19,206746.106,185748.042,189028.725,6850.828,195935.246,0,1,896.053,5954.775
47632,0,204818.99,21,5,6,1,-0.707107,0.707107,0.5,-0.866025,202786.074,232892.902,210092.568,184434.745,189005.153,5428.546,199390.444,0,1,1185.992,4242.554
47633,0,202921.06,22,5,6,1,-0.5,0.866025,0.5,-0.866025,204818.99,226543.726,209859.75,183264.999,188973.763,4083.068,198837.992,0,0,1497.645,2585.423
47634,0,198934.682,23,5,6,1,-0.258819,0.965926,0.5,-0.866025,202921.06,218691.3,204812.496,182280.721,188932.461,2474.268,196460.414,0,0,1251.868,1222.4
47635,0,194364.184,0,6,6,1,0.0,1.0,0.5,-0.866025,198934.682,211693.07,198527.802,181457.529,188897.474,1481.664,192882.52,0,0,1249.106,232.558
47636,0,189764.327,1,6,6,1,0.258819,0.965926,0.5,-0.866025,194364.184,205900.284,193606.166,180735.492,188872.69,1192.058,188572.269,0,0,1192.058,0.0
47637,0,181358.678,2,6,6,1,0.5,0.866025,0.5,-0.866025,189764.327,195066.868,184574.97,180063.16,188849.822,1359.241,179999.437,0,0,1359.241,0.0
47638,0,170852.89,3,6,6,1,0.707107,0.707107,0.5,-0.866025,181358.678,182944.71,173100.608,179491.986,188830.678,1602.043,169250.847,0,0,1602.043,0.0
47639,0,161034.406,4,6,6,1,0.866025,0.5,0.5,-0.866025,170852.89,172052.272,162782.906,178988.16,188817.298,1934.195,159100.211,0,0,1934.195,0.0
47640,0,153506.096,5,6,6,1,0.965926,0.258819,0.5,-0.866025,161034.406,163678.93,154756.98,178529.082,188806.891,1589.703,151916.393,0,0,1589.703,0.0
47641,0,147864.088,6,6,6,1,1.0,0.0,0.5,-0.866025,153506.096,157913.222,149079.926,178105.214,188799.445,1522.595,146341.493,0,0,1522.595,0.0
47642,0,144349.446,7,6,6,1,0.965926,-0.258819,0.5,-0.866025,147864.088,154190.526,145442.354,177686.5,188792.208,1442.283,142907.163,0,0,1442.283,0.0
47643,0,142462.248,8,6,6,1,0.866025,-0.5,0.5,-0.866025,144349.446,152478.466,143500.712,177276.455,188785.702,1464.709,140997.539,0,0,1464.709,0.0
47644,0,142191.716,9,6,6,1,0.707107,-0.707107,0.5,-0.866025,142462.248,152772.52,142636.136,176859.113,188779.521,1259.185,140932.531,0,0,1259.185,0.0
47645,0,142499.47,10,6,6,1,0.5,-0.866025,0.5,-0.866025,142191.716,153768.332,143171.658,176418.246,188776.876,1406.656,141092.814,0,0,1240.169,166.487
47646,0,146708.392,11,6,6,1,0.258819,-0.965926,0.5,-0.866025,142499.47,159166.858,147111.86,175948.71,188772.875,2379.707,144328.685,0,0,1037.63,1342.077
47647,0,154382.594,12,6,6,1,0.0,-1.0,0.5,-0.866025,146708.392,166856.359,153938.132,175429.607,188770.473,3533.198,150849.396,0,0,586.388,2946.81
47648,0,162010.062,13,6,6,1,-0.258819,-0.965926,0.5,-0.866025,154382.594,174578.826,161447.88,174909.867,188773.119,4291.758,157718.304,0,0,562.333,3729.425
47649,0,168174.942,14,6,6,1,-0.5,-0.866025,0.5,-0.866025,162010.062,180095.778,167567.38,174386.169,188776.465,5352.552,162822.39,0,0,755.097,4597.455
47650,0,173594.074,15,6,6,1,-0.707107,-0.707107,0.5,-0.866025,168174.942,185535.5,173655.764,173889.467,188780.081,6347.931,167246.143,0,0,835.752,5512.179
47651,0,177966.31,16,6,6,1,-0.866025,-0.5,0.5,-0.866025,173594.074,189376.974,179452.378,173391.908,188779.714,7160.421,170805.889,0,0,920.089,6240.332
47652,0,182005.898,17,6,6,1,-0.965926,-0.258819,0.5,-0.866025,177966.31,192635.088,184359.956,172916.463,188770.869,7711.123,174294.775,0,1,798.551,6912.572
47653,0,186196.668,18,6,6,1,-1.0,-0.0,0.5,-0.866025,182005.898,195580.336,187532.734,172473.58,188756.856,7325.462,178871.206,0,1,640.426,6685.036
47654,0,189524.334,19,6,6,1,-0.965926,0.258819,0.5,-0.866025,186196.668,199234.968,191450.246,172082.594,188748.904,5966.748,183557.586,0,1,542.866,5423.882
47655,0,191395.974,20,6,6,1,-0.866025,0.5,0.5,-0.866025,189524.334,202786.074,194660.738,171677.985,188737.44,5047.951,186348.023,0,1,544.523,4503.428
47656,0,193433.4,21,6,6,1,-0.707107,0.707107,0.5,-0.866025,191395.974,204818.99,196104.482,171203.397,188718.007,4340.644,189092.756,0,1,673.416,3667.228
47657,0,193351.156,22,6,6,1,-0.5,0.866025,0.5,-0.866025,193433.4,202921.06,195480.386,170728.997,188702.107,3245.571,190105.585,0,0,715.573,2529.998
47658,0,191055.666,23,6,6,1,-0.258819,0.965926,0.5,-0.866025,193351.156,198934.682,193716.472,170330.251,188689.433,2247.647,188808.019,0,0,1011.067,1236.58
47659,0,188622.508,0,0,6,0,0.0,1.0,0.5,-0.866025,191055.666,194364.184,190367.546,170001.959,188673.595,1443.452,187179.056,0,0,1202.219,241.233
47660,0,185180.882,1,0,6,0,0.258819,0.965926,0.5,-0.866025,188622.508,189764.327,185730.084,169762.723,188663.208,1382.643,183798.239,0,0,1382.643,0.0
47661,0,177012.06,2,0,6,0,0.5,0.866025,0.5,-0.866025,185180.882,181358.678,176588.896,169571.746,188659.939,1675.515,175336.545,0,0,1675.515,0.0
47662,0,166575.736,3,0,6,0,0.707107,0.707107,0.5,-0.866025,177012.06,170852.89,165656.82,169390.637,188662.458,1804.192,164771.544,0,0,1804.192,0.0
47663,0,157160.56,4,0,6,0,0.866025,0.5,0.5,-0.866025,166575.736,161034.406,156570.866,169212.422,188667.928,1871.855,155288.705,0,0,1871.855,0.0
47664,0,150914.846,5,0,6,0,0.965926,0.258819,0.5,-0.866025,157160.56,153506.096,150022.318,169051.012,188671.438,1974.167,148940.679,0,0,1974.167,0.0
47665,0,146494.568,6,0,6,0,1.0,0.0,0.5,-0.866025,150914.846,147864.088,145983.568,168943.043,188676.75,1833.053,144661.515,0,0,1833.053,0.0
47666,0,144533.436,7,0,6,0,0.965926,-0.258819,0.5,-0.866025,146494.568,144349.446,144255.316,168885.98,188679.792,1684.758,142848.678,0,0,1684.758,0.0
47667,0,145989.526,8,0,6,0,0.866025,-0.5,0.5,-0.866025,144533.436,142462.248,145444.604,168893.646,188681.448,1463.251,144526.275,0,0,1463.251,0.0
47668,0,151927.746,9,0,6,0,0.707107,-0.707107,0.5,-0.866025,145989.526,142191.716,151676.986,169040.616,188684.691,1107.926,150819.82,0,0,1107.926,0.0
47669,0,160727.414,10,0,6,0,0.5,-0.866025,0.5,-0.866025,151927.746,142499.47,161052.208,169446.284,188686.184,1038.358,159689.056,0,0,917.035,121.323
47670,0,170732.102,11,0,6,0,0.258819,-0.965926,0.5,-0.866025,160727.414,146708.392,170988.44,170205.781,188684.25,1794.044,168938.058,0,0,717.898,1076.146
47671,0,178923.358,12,0,6,0,0.0,-1.0,0.5,-0.866025,170732.102,154382.594,177741.412,171206.769,188682.725,2715.644,176207.714,0,0,470.012,2245.632
47672,0,185213.256,13,0,6,0,-0.258819,-0.965926,0.5,-0.866025,178923.358,162010.062,182615.638,172229.301,188689.76,3323.465,181889.791,0,0,271.402,3052.063
47673,0,191004.744,14,0,6,0,-0.5,-0.866025,0.5,-0.866025,185213.256,168174.942,188241.69,173196.101,188705.222,4120.407,186884.337,0,0,127.515,3992.892
47674,0,196496.068,15,0,6,0,-0.707107,-0.707107,0.5,-0.866025,191004.744,173594.074,193074.108,174147.343,188721.669,5123.141,191372.927,0,0,101.251,5021.89
47675,0,201908.518,16,0,6,0,-0.866025,-0.5,0.5,-0.866025,196496.068,177966.31,198692.014,175101.592,188742.038,6045.853,195862.665,0,0,100.744,5945.109
47676,0,206726.492,17,0,6,0,-0.965926,-0.258819,0.5,-0.866025,201908.518,182005.898,204253.65,176099.184,188761.183,6009.071,200717.421,0,1,100.946,5908.125
47677,0,210082.696,18,0,6,0,-1.0,-0.0,0.5,-0.866025,206726.492,186196.668,207318.606,177129.209,188775.903,5938.565,204144.131,0,1,161.053,5777.512
47678,0,212576.264,19,0,6,0,-0.965926,0.258819,0.5,-0.866025,210082.696,189524.334,209276.802,178124.46,188792.356,5689.821,206886.443,0,1,159.818,5530.003
47679,0,214302.936,20,0,6,0,-0.866025,0.5,0.5,-0.866025,212576.264,191395.974,210648.282,179084.957,188811.995,5089.236,209213.7,0,1,258.866,4830.37
47680,0,215862.502,21,0,6,0,-0.707107,0.707107,0.5,-0.866025,214302.936,193433.4,211654.286,180039.414,188833.749,4299.666,211562.836,0,1,359.966,3939.7
47681,0,214755.426,22,0,6,0,-0.5,0.866025,0.5,-0.866025,215862.502,193351.156,210703.586,180973.96,188858.798,3172.603,211582.823,0,0,637.269,2535.334
47682,0,211855.622,23,0,6,0,-0.258819,0.965926,0.5,-0.866025,214755.426,191055.666,207091.916,181865.805,188882.916,1750.741,210104.881,0,0,802.815,947.926
47683,0,208336.194,0,1,6,0,0.0,1.0,0.5,-0.866025,211855.622,188622.508,202766.234,182732.469,188911.272,935.042,207401.152,0,0,794.277,140.765
47684,0,202991.324,1,1,6,0,0.258819,0.965926,0.5,-0.866025,208336.194,185180.882,197154.236,183553.873,188944.426,1044.254,201947.07,0,0,1044.254,0.0
47685,0,191966.018,2,1,6,0,0.5,0.866025,0.5,-0.866025,202991.324,177012.06,186181.232,184295.975,188979.171,1134.698,190831.32,0,0,1134.698,0.0
47686,0,179405.698,3,1,6,0,0.707107,0.707107,0.5,-0.866025,191966.018,166575.736,173705.062,184919.056,189013.604,1184.421,178221.277,0,0,1184.421,0.0
47687,0,168944.438,4,1,6,0,0.866025,0.5,0.5,-0.866025,179405.698,157160.56,163573.29,185453.638,189047.536,1237.613,167706.825,0,0,1237.613,0.0
47688,0,161253.894,5,1,6,0,0.965926,0.258819,0.5,-0.866025,168944.438,150914.846,156589.274,185944.633,189079.507,1507.356,159746.538,0,0,1507.356,0.0
47689,0,156717.92,6,1,6,0,1.0,0.0,0.5,-0.866025,161253.894,146494.568,151561.398,186375.427,189107.273,1586.034,155131.886,0,0,1586.034,0.0
47690,0,153861.966,7,1,6,0,0.965926,-0.258819,0.5,-0.866025,156717.92,144533.436,148821.45,186801.4,189137.967,1615.364,152246.602,0,0,1615.364,0.0
47691,0,154583.452,8,1,6,0,0.866025,-0.5,0.5,-0.866025,153861.966,145989.526,149687.644,187190.088,189167.97,1701.469,152881.983,0,0,1701.469,0.0
47692,0,159880.476,9,1,6,0,0.707107,-0.707107,0.5,-0.866025,154583.452,151927.746,155367.21,187548.169,189197.111,1473.613,158406.863,0,0,1473.613,0.0
47693,0,168830.686,10,1,6,0,0.5,-0.866025,0.5,-0.866025,159880.476,160727.414,164312.032,187879.532,189223.976,1486.893,167343.793,0,0,1362.663,124.23
47694,0,179285.186,11,1,6,0,0.258819,-0.965926,0.5,-0.866025,168830.686,170732.102,174111.698,188217.169,189250.873,2409.324,176875.862,0,0,1507.402,901.922
47695,0,187578.644,12,1,6,0,0.0,-1.0,0.5,-0.866025,179285.186,178923.358,180354.874,188573.547,189281.667,3415.466,184163.178,0,0,1374.848,2040.618
47696,0,194433.424,13,1,6,0,-0.258819,-0.965926,0.5,-0.866025,187578.644,185213.256,185130.218,188934.184,189324.666,4371.762,190061.662,0,0,1246.414,3125.348
47697,0,201546.756,14,1,6,0,-0.5,-0.866025,0.5,-0.866025,194433.424,191004.744,189574.688,189318.358,189380.042,5850.689,195696.067,0,0,1429.325,4421.364
47698,0,207736.244,15,1,6,0,-0.707107,-0.707107,0.5,-0.866025,201546.756,196496.068,193632.618,189757.608,189451.305,7859.812,199876.432,0,0,1700.899,6158.913
47699,0,212902.896,16,1,6,0,-0.866025,-0.5,0.5,-0.866025,207736.244,201908.518,197582.086,190225.949,189535.255,9035.438,203867.458,0,0,1722.266,7313.172
47700,0,219331.366,17,1,6,0,-0.965926,-0.258819,0.5,-0.866025,212902.896,206726.492,202270.41,190684.048,189626.45,9098.642,210232.724,0,1,1724.554,7374.088
47701,0,225501.386,18,1,6,0,-1.0,-0.0,0.5,-0.866025,219331.366,210082.696,207029.124,191209.251,189728.003,9417.404,216083.982,1,1,1599.322,7818.082
47702,0,229713.276,19,1,6,0,-0.965926,0.258819,0.5,-0.866025,225501.386,212576.264,210790.756,191851.697,189837.957,8771.624,220941.652,1,1,1369.515,7402.109
47703,0,232572.602,20,1,6,0,-0.866025,0.5,0.5,-0.866025,229713.276,214302.936,216380.842,192565.739,189950.591,8132.965,224439.637,1,1,1241.806,6891.159
47704,0,235722.484,21,1,6,0,-0.707107,0.707107,0.5,-0.866025,232572.602,215862.502,220517.592,193326.975,190046.971,7123.79,228598.694,1,1,1153.64,5970.15
47705,0,235758.376,22,1,6,0,-0.5,0.866025,0.5,-0.866025,235722.484,214755.426,220370.386,194154.474,190137.476,5908.611,229849.765,1,0,1256.35,4652.261
47706,0,233077.752,23,1,6,0,-0.258819,0.965926,0.5,-0.866025,235758.376,211855.622,216318.356,195029.597,190229.071,4045.746,229032.006,1,0,1612.715,2433.031
47707,0,228610.442,0,2,6,0,0.0,1.0,0.5,-0.866025,233077.752,208336.194,210106.534,195913.852,190328.83,2235.001,226375.441,1,0,1924.215,310.786
47708,0,222461.59,1,2,6,0,0.258819,0.965926,0.5,-0.866025,228610.442,202991.324,204029.536,196758.613,190438.972,2552.457,219909.133,0,0,2552.457,0.0
47709,0,210257.058,2,2,6,0,0.5,0.866025,0.5,-0.866025,222461.59,191966.018,191651.676,197569.874,190548.687,2720.564,207536.494,0,0,2720.564,0.0
47710,0,196225.11,3,2,6,0,0.707107,0.707107,0.5,-0.866025,210257.058,179405.698,176800.94,198332.0,190659.433,2496.632,193728.478,0,0,2496.632,0.0
47711,0,183997.386,4,2,6,0,0.866025,0.5,0.5,-0.866025,196225.11,168944.438,164906.578,199032.809,190775.053,2286.858,181710.528,0,0,2286.858,0.0
47712,0,174400.232,5,2,6,0,0.965926,0.258819,0.5,-0.866025,183997.386,161253.894,156093.356,199660.016,190888.689,1974.811,172425.421,0,0,1974.811,0.0
47713,0,168152.206,6,2,6,0,1.0,0.0,0.5,-0.866025,174400.232,156717.92,150539.258,200207.78,190997.658,1564.831,166587.375,0,0,1564.831,0.0
47714,0,164993.244,7,2,6,0,0.965926,-0.258819,0.5,-0.866025,168152.206,153861.966,147475.454,200684.208,191102.497,1374.98,163618.264,0,0,1374.98,0.0
47715,0,165068.234,8,2,6,0,0.866025,-0.5,0.5,-0.866025,164993.244,154583.452,147007.448,201148.011,191206.77,1163.342,163904.892,0,0,1163.342,0.0
47716,0,170640.28,9,2,6,0,0.707107,-0.707107,0.5,-0.866025,165068.234,159880.476,152471.41,201584.877,191314.274,1100.32,169539.96,0,0,1100.32,0.0
47717,0,179477.87,10,2,6,0,0.5,-0.866025,0.5,-0.866025,170640.28,168830.686,160424.466,202033.203,191422.422,1769.128,177708.742,0,0,1258.391,510.737
47718,0,189796.904,11,2,6,0,0.258819,-0.965926,0.5,-0.866025,179477.87,179285.186,169878.312,202476.835,191535.836,4005.476,185791.428,0,0,1368.846,2636.63
47719,0,198545.166,12,2,6,0,0.0,-1.0,0.5,-0.866025,189796.904,187578.644,177477.252,202914.823,191654.399,6128.886,192416.28,0,0,1171.065,4957.821
47720,0,206501.136,13,2,6,0,-0.258819,-0.965926,0.5,-0.866025,198545.166,194433.424,184064.406,203371.762,191779.803,7704.673,198796.463,0,0,1155.102,6549.571
47721,0,215932.91,14,2,6,0,-0.5,-0.866025,0.5,-0.866025,206501.136,201546.756,190828.51,203874.583,191913.355,9152.365,206780.545,0,0,1485.702,7666.663
47722,0,224554.11,15,2,6,0,-0.707107,-0.707107,0.5,-0.866025,215932.91,207736.244,198196.04,204474.006,192062.786,10388.067,214166.043,1,0,1620.985,8767.082
47723,0,233445.58,16,2,6,0,-0.866025,-0.5,0.5,-0.866025,224554.11,212902.896,206031.734,205174.751,192219.679,11708.318,221737.262,1,0,2290.528,9417.79
47724,0,241830.078,17,2,6,0,-0.965926,-0.258819,0.5,-0.866025,233445.58,219331.366,214445.956,206030.696,192382.857,12729.368,229100.71,1,1,2700.626,10028.742
47725,0,248357.466,18,2,6,0,-1.0,-0.0,0.5,-0.866025,241830.078,225501.386,222120.464,206968.142,192545.857,13208.515,235148.951,1,1,3446.261,9762.254
47726,0,251631.732,19,2,6,0,-0.965926,0.258819,0.5,-0.866025,248357.466,229713.276,229592.712,207920.479,192702.03,13089.714,238542.018,1,1,4271.344,8818.37
47727,0,254803.818,20,2,6,0,-0.866025,0.5,0.5,-0.866025,251631.732,232572.602,237681.944,208833.748,192833.215,12669.906,242133.912,1,1,4519.501,8150.405
47728,0,255153.086,21,2,6,0,-0.707107,0.707107,0.5,-0.866025,254803.818,235722.484,242860.65,209760.049,192935.131,11403.511,243749.575,1,1,4543.659,6859.852
47729,0,250686.904,22,2,6,0,-0.5,0.866025,0.5,-0.866025,255153.086,235758.376,243426.312,210569.657,193008.3,9697.406,240989.498,1,0,5123.255,4574.151
47730,0,242991.286,23,2,6,0,-0.258819,0.965926,0.5,-0.866025,250686.904,233077.752,238711.564,211191.679,193051.518,6849.433,236141.853,1,0,5490.863,1358.57
47731,0,233938.6,0,3,6,0,0.0,1.0,0.5,-0.866025,242991.286,228610.442,229635.028,211604.743,193076.992,5374.978,228563.622,1,0,5289.379,85.599
47732,0,226239.61,1,3,6,0,0.258819,0.965926,0.5,-0.866025,233938.6,222461.59,221296.284,211826.749,193102.609,5062.833,221176.777,1,0,5062.833,0.0
47733,0,212498.482,2,3,6,0,0.5,0.866025,0.5,-0.866025,226239.61,210257.058,206178.918,211984.167,193132.033,5297.79,207200.692,0,0,5297.79,0.0
47734,0,198088.972,3,3,6,0,0.707107,0.707107,0.5,-0.866025,212498.482,196225.11,189577.256,212077.56,193169.65,5379.817,192709.155,0,0,5379.817,0.0
47735,0,185242.096,4,3,6,0,0.866025,0.5,0.5,-0.866025,198088.972,183997.386,175932.302,212155.221,193220.315,5141.195,180100.901,0,0,5141.195,0.0
47736,0,176480.598,5,3,6,0,0.965926,0.258819,0.5,-0.866025,185242.096,174400.232,165895.322,212207.083,193275.73,5010.415,171470.183,0,0,5010.415,0.0
47737,0,169678.932,6,3,6,0,1.0,0.0,0.5,-0.866025,176480.598,168152.206,159132.324,212293.765,193338.738,4928.882,164750.05,0,0,4928.882,0.0
47738,0,165853.782,7,3,6,0,0.965926,-0.258819,0.5,-0.866025,169678.932,164993.244,154893.158,212357.379,193401.515,4688.395,161165.387,0,0,4688.395,0.0
47739,0,165550.888,8,3,6,0,0.866025,-0.5,0.5,-0.866025,165853.782,165068.234,154247.428,212393.235,193466.757,4598.792,160952.096,0,0,4598.792,0.0
47740,0,168864.694,9,3,6,0,0.707107,-0.707107,0.5,-0.866025,165550.888,170640.28,158057.698,212413.345,193534.039,4391.537,164473.157,0,0,4391.537,0.0
47741,0,176209.94,10,3,6,0,0.5,-0.866025,0.5,-0.866025,168864.694,179477.87,166227.684,212339.363,193598.367,4874.89,171335.05,0,0,4222.008,652.882
47742,0,187585.93,11,3,6,0,0.258819,-0.965926,0.5,-0.866025,176209.94,189796.904,177283.904,212203.199,193657.785,7563.524,180022.406,0,0,4108.884,3454.64
47743,0,198775.02,12,3,6,0,0.0,-1.0,0.5,-0.866025,187585.93,198545.166,186775.88,212111.075,193719.107,10213.61,188561.41,0,0,3855.255,6358.355
47744,0,209244.488,13,3,6,0,-0.258819,-0.965926,0.5,-0.866025,198775.02,206501.136,196341.276,212120.652,193790.53,11500.228,197744.26,0,0,3961.837,7538.391
47745,0,220285.388,14,3,6,0,-0.5,-0.866025,0.5,-0.866025,209244.488,215932.91,206704.492,212234.958,193867.335,12326.222,207959.166,0,0,3949.874,8376.348
47746,0,230463.804,15,3,6,0,-0.707107,-0.707107,0.5,-0.866025,220285.388,224554.11,217430.32,212416.312,193948.174,13069.919,217393.885,1,0,3906.411,9163.508
47747,0,238130.704,16,3,6,0,-0.866025,-0.5,0.5,-0.866025,230463.804,233445.58,228226.928,212662.549,194025.754,13550.433,224580.271,1,0,4198.686,9351.747
47748,0,246176.516,17,3,6,0,-0.965926,-0.258819,0.5,-0.866025,238130.704,241830.078,238385.4,212857.762,194084.705,14144.109,232032.407,1,1,4594.369,9549.74
47749,0,250726.078,18,3,6,0,-1.0,-0.0,0.5,-0.866025,246176.516,248357.466,246600.264,213038.864,194131.081,13898.061,236828.017,1,1,4686.619,9211.442
47750,0,251653.146,19,3,6,0,-0.965926,0.258819,0.5,-0.866025,250726.078,251631.732,253442.658,213137.556,194155.639,13168.965,238484.181,1,1,4387.384,8781.581
