timestamp,target,group_id,solar,wind,hour,day_of_week,day_of_month,month,week_of_year,is_weekend,hour_sin,hour_cos,dow_sin,dow_cos,month_sin,month_cos,lag_1,lag_24,lag_168,rolling_mean_24,rolling_std_24,rolling_mean_168,rolling_std_168
2020-06-25 03:00:00,170148.882,single,0.0,1498.343,3,3,25,6,26,0,0.7071067811865476,0.7071067811865476,0.43388373911755823,-0.900968867902419,0.49999999999999994,-0.8660254037844387,185276.696,181602.822,161135.998,188518.419,26864.502835539843,186312.65167857142,33050.68067148426
2020-06-25 04:00:00,157298.65,single,0.0,1474.3,4,3,25,6,26,0,0.8660254037844386,0.5000000000000001,0.43388373911755823,-0.900968867902419,0.49999999999999994,-0.8660254037844387,170148.882,168128.648,150223.706,188041.17150000003,27093.463701813806,186366.29979761905,33016.86661518525
2020-06-25 05:00:00,148294.846,single,0.0,1741.863,5,3,25,6,26,0,0.9659258262890683,0.25881904510252074,0.43388373911755823,-0.900968867902419,0.49999999999999994,-0.8660254037844387,157298.65,158588.528,141972.176,187589.92158333331,27526.264006564834,186408.41255952383,32974.976410998745
2020-06-25 06:00:00,142216.776,single,0.0,1573.18,6,3,25,6,26,0,1.0,6.123233995736766e-17,0.43388373911755823,-0.900968867902419,0.49999999999999994,-0.8660254037844387,148294.846,152114.408,136918.9,187161.01816666665,28072.57440340943,186446.0475,32927.53079376302
2020-06-25 07:00:00,138457.172,single,0.0,1475.562,7,3,25,6,26,0,0.9659258262890683,-0.25881904510252063,0.43388373911755823,-0.900968867902419,0.49999999999999994,-0.8660254037844387,142216.776,148165.964,133903.5,186748.61683333336,28676.027859014215,186477.58247619047,32882.320068596375
2020-06-25 08:00:00,138098.972,single,0.0,1466.74,8,3,25,6,26,0,0.8660254037844387,-0.4999999999999998,0.43388373911755823,-0.900968867902419,0.49999999999999994,-0.8660254037844387,138457.172,147465.2,134284.376,186344.08383333334,29305.549418387192,186504.68766666666,32840.573593765344
2020-06-25 09:00:00,141254.032,single,0.35,1498.429,9,3,25,6,26,0,0.7071067811865476,-0.7071067811865475,0.43388373911755823,-0.900968867902419,0.49999999999999994,-0.8660254037844387,138098.972,150851.98,138434.024,185953.82433333332,29902.099797316925,186527.3935952381,32805.55237228473
2020-06-25 10:00:00,148086.596,single,60.198,1235.418,10,3,25,6,26,0,0.49999999999999994,-0.8660254037844387,0.43388373911755823,-0.900968867902419,0.49999999999999994,-0.8660254037844387,141254.032,157516.256,145476.026,185553.90983333334,30451.109612899047,186544.1793571429,32781.509523831446
2020-06-25 11:00:00,159260.934,single,255.947,873.266,11,3,25,6,26,0,0.258819045102521,-0.9659258262890682,0.43388373911755823,-0.900968867902419,0.49999999999999994,-0.8660254037844387,148086.596,168260.932,155905.598,185161.00733333334,30886.32481939127,186559.71846428572,32762.539050777792
2020-06-25 12:00:00,171177.206,single,545.995,362.386,12,3,25,6,26,0,1.2246467991473532e-16,-1.0,0.43388373911755823,-0.900968867902419,0.49999999999999994,-0.8660254037844387,159260.934,178372.856,166042.282,184786.00741666663,31153.91150919648,186579.69070238093,32744.75811066117
2020-06-25 13:00:00,181780.996,single,787.985,113.172,13,3,25,6,26,0,-0.2588190451025208,-0.9659258262890683,0.43388373911755823,-0.900968867902419,0.49999999999999994,-0.8660254037844387,171177.206,186753.418,175390.784,184486.18866666665,31252.781599710845,186610.2557261905,32727.86522746042
2020-06-25 14:00:00,192135.146,single,934.107,198.12,14,3,25,6,26,0,-0.4999999999999997,-0.8660254037844388,0.43388373911755823,-0.900968867902419,0.49999999999999994,-0.8660254037844387,181780.996,194130.336,183297.256,184279.0044166667,31253.579800896594,186648.29270238095,32718.45971764251
2020-06-25 15:00:00,201464.2,single,1066.397,446.02,15,3,25,6,26,0,-0.7071067811865471,-0.7071067811865479,0.43388373911755823,-0.900968867902419,0.49999999999999994,-0.8660254037844387,192135.146,201252.018,190793.994,184195.8715,31228.88025055588,186700.8991904762,32720.144450971537
2020-06-25 16:00:00,209774.968,single,1154.314,782.685,16,3,25,6,26,0,-0.8660254037844385,-0.5000000000000004,0.43388373911755823,-0.900968867902419,0.49999999999999994,-0.8660254037844387,201464.2,207689.522,197718.338,184204.71241666668,31233.94841949808,186764.41232142856,32738.487976282177
2020-06-25 17:00:00,215529.866,single,1016.935,1216.223,17,3,25,6,26,0,-0.9659258262890683,-0.25881904510252063,0.43388373911755823,-0.900968867902419,0.49999999999999994,-0.8660254037844387,209774.968,212567.716,203876.438,184291.60600000003,31304.944571667293,186836.1779761905,32775.83702630768
2020-06-25 18:00:00,217568.042,single,990.556,1643.998,18,3,25,6,26,0,-1.0,-1.8369701987210297e-16,0.43388373911755823,-0.900968867902419,0.49999999999999994,-0.8660254037844387,215529.866,216848.982,208712.896,184415.02891666666,31426.874853630008,186905.54361904762,32824.411849617485
2020-06-25 19:00:00,221182.682,single,1061.285,1593.793,19,3,25,6,26,0,-0.9659258262890684,0.2588190451025203,0.43388373911755823,-0.900968867902419,0.49999999999999994,-0.8660254037844387,217568.042,219997.354,212198.238,184444.98975000004,31459.466032925742,186958.25282142858,32866.72212287262
2020-06-25 20:00:00,223983.004,single,1015.157,1406.007,20,3,25,6,26,0,-0.8660254037844386,0.5000000000000001,0.43388373911755823,-0.900968867902419,0.49999999999999994,-0.8660254037844387,221182.682,223199.02,215057.89,184494.37841666667,31518.58179129047,187011.7316547619,32915.31066138774
2020-06-25 21:00:00,224664.632,single,925.963,1522.966,21,3,25,6,26,0,-0.7071067811865477,0.7071067811865474,0.43388373911755823,-0.900968867902419,0.49999999999999994,-0.8660254037844387,223983.004,225028.228,216737.076,184527.04441666664,31560.817492190476,187064.85733333332,32968.00896363709
2020-06-25 22:00:00,221060.336,single,703.52,1627.854,22,3,25,6,26,0,-0.5000000000000004,0.8660254037844384,0.43388373911755823,-0.900968867902419,0.49999999999999994,-0.8660254037844387,224664.632,222647.79,214086.168,184511.89458333337,31540.611622349395,187112.04516666668,33016.37174359756
2020-06-25 23:00:00,212858.32,single,227.96,1819.7,23,3,25,6,26,0,-0.25881904510252157,0.9659258262890681,0.43388373911755823,-0.900968867902419,0.49999999999999994,-0.8660254037844387,221060.336,214923.654,207504.438,184445.7506666667,31458.71775566579,187153.5580714286,33054.852592882715
2020-06-26 00:00:00,204054.224,single,11.034,1537.928,0,4,26,6,26,0,0.0,1.0,-0.433883739117558,-0.9009688679024191,0.49999999999999994,-0.8660254037844387,212858.32,205035.114,200246.21,184359.69508333332,31374.432263083047,187185.42641666665,33077.16378537277
2020-06-26 01:00:00,197401.866,single,0.0,1502.46,1,4,26,6,26,0,0.25881904510252074,0.9659258262890683,-0.433883739117558,-0.9009688679024191,0.49999999999999994,-0.8660254037844387,204054.224,198024.614,194223.994,184318.82466666668,31346.954937472787,187208.09316666666,33087.47067809159
2020-06-26 02:00:00,185347.482,single,0.0,1564.683,2,4,26,6,26,0,0.49999999999999994,0.8660254037844387,-0.433883739117558,-0.9009688679024191,0.49999999999999994,-0.8660254037844387,197401.866,185276.696,182913.126,184292.87683333337,31335.37213612252,187227.00907142856,33092.41365914918
2020-06-26 03:00:00,170311.64,single,0.0,1863.693,3,4,26,6,26,0,0.7071067811865476,0.7071067811865476,-0.433883739117558,-0.9009688679024191,0.49999999999999994,-0.8660254037844387,185347.482,170148.882,168936.666,184295.82625,31335.47209462602,187241.4992857143,33091.046362063804
2020-06-26 04:00:00,157580.292,single,0.0,2269.183,4,4,26,6,26,0,0.8660254037844386,0.5000000000000001,-0.433883739117558,-0.9009688679024191,0.49999999999999994,-0.8660254037844387,170311.64,157298.65,156436.19,184302.60783333334,31332.294765837207,187249.6836547619,33086.661684660605
2020-06-26 05:00:00,148089.056,single,0.0,2625.838,5,4,26,6,26,0,0.9659258262890683,0.25881904510252074,-0.433883739117558,-0.9009688679024191,0.49999999999999994,-0.8660254037844387,157580.292,148294.846,146869.894,184314.34291666668,31321.792046770246,187256.4937857143,33080.39860650007
2020-06-26 06:00:00,141712.276,single,0.0,2966.17,6,4,26,6,26,0,1.0,6.123233995736766e-17,-0.433883739117558,-0.9009688679024191,0.49999999999999994,-0.8660254037844387,148089.056,142216.776,140697.922,184305.76833333334,31332.107855227714,187263.75070238096,33071.61842089744
2020-06-26 07:00:00,137844.028,single,0.0,3199.718,7,4,26,6,26,0,0.9659258262890683,-0.25881904510252063,-0.433883739117558,-0.9009688679024191,0.49999999999999994,-0.8660254037844387,141712.276,138457.172,137009.482,184284.74749999997,31361.72848323479,187269.78852380952,33063.157592846175
2020-06-26 08:00:00,137084.478,single,0.0,3353.67,8,4,26,6,26,0,0.8660254037844387,-0.4999999999999998,-0.433883739117558,-0.9009688679024191,0.49999999999999994,-0.8660254037844387,137844.028,138098.972,136712.136,184259.19983333335,31400.908597046913,187274.75605952382,33055.62290825587
2020-06-26 09:00:00,139790.312,single,0.0,3663.136,9,4,26,6,26,0,0.7071067811865476,-0.7071067811865475,-0.433883739117558,-0.9009688679024191,0.49999999999999994,-0.8660254037844387,137084.478,141254.032,139958.128,184216.92925000002,31466.363863197425,187276.9723809524,33052.22478099837
2020-06-26 10:00:00,146495.408,single,157.146,3884.363,10,4,26,6,26,0,0.49999999999999994,-0.8660254037844387,-0.433883739117558,-0.9009688679024191,0.49999999999999994,-0.8660254037844387,139790.312,148086.596,146460.938,184155.94091666664,31554.55026103816,187275.97347619047,33053.66591946932
2020-06-26 11:00:00,157626.914,single,766.958,2966.836,11,4,26,6,26,0,0.258819045102521,-0.9659258262890682,-0.433883739117558,-0.9009688679024191,0.49999999999999994,-0.8660254037844387,146495.408,159260.934,157182.128,184089.64141666665,31635.19941865656,187276.1786547619,33053.41115157685
2020-06-26 12:00:00,169454.122,single,1278.511,1887.129,12,4,26,6,26,0,1.2246467991473532e-16,-1.0,-0.433883739117558,-0.9009688679024191,0.49999999999999994,-0.8660254037844387,157626.914,171177.206,169068.438,184021.55725000004,31692.664321570515,187278.8261904762,33051.00394846897
2020-06-26 13:00:00,180763.542,single,1564.247,1644.368,13,4,26,6,26,0,-0.2588190451025208,-0.9659258262890683,-0.433883739117558,-0.9009688679024191,0.49999999999999994,-0.8660254037844387,169454.122,181780.996,180717.146,183949.76208333333,31724.961680191216,187281.1219285714,33049.74484308968
2020-06-26 14:00:00,191938.996,single,1694.782,1931.97,14,4,26,6,26,0,-0.4999999999999997,-0.8660254037844388,-0.433883739117558,-0.9009688679024191,0.49999999999999994,-0.8660254037844387,180763.542,192135.146,191910.472,183907.36816666668,31728.66539024154,187281.3980952381,33049.6898592719
2020-06-26 15:00:00,202400.106,single,1773.265,2293.219,15,4,26,6,26,0,-0.7071067811865471,-0.7071067811865479,-0.433883739117558,-0.9009688679024191,0.49999999999999994,-0.8660254037844387,191938.996,201464.2,203590.75,183899.19525,31726.47905601938,187281.5678809524,33049.71385580892
2020-06-26 16:00:00,212205.35,single,1761.842,2211.156,16,4,26,6,26,0,-0.8660254037844385,-0.5000000000000004,-0.433883739117558,-0.9009688679024191,0.49999999999999994,-0.8660254037844387,202400.106,209774.968,213220.418,183938.19133333335,31749.574249634617,187274.48071428572,33046.323066226134
2020-06-26 17:00:00,219508.082,single,1711.831,2158.27,17,4,26,6,26,0,-0.9659258262890683,-0.25881904510252063,-0.433883739117558,-0.9009688679024191,0.49999999999999994,-0.8660254037844387,212205.35,215529.866,220392.954,184039.45724999998,31839.313142213676,187268.43864285716,33041.64326189686
2020-06-26 18:00:00,225486.49,single,1676.89,2745.121,18,4,26,6,26,0,-1.0,-1.8369701987210297e-16,-0.433883739117558,-0.9009688679024191,0.49999999999999994,-0.8660254037844387,219508.082,217568.042,224507.594,184205.21625000003,32020.225187793367,187263.17154761904,33036.40144956083
2020-06-26 19:00:00,228605.078,single,1598.842,3717.23,19,4,26,6,26,0,-0.9659258262890684,0.2588190451025203,-0.433883739117558,-0.9009688679024191,0.49999999999999994,-0.8660254037844387,225486.49,221182.682,226163.416,184535.15158333335,32417.275137875204,187268.9983095238,33043.095379654136
2020-06-26 20:00:00,230269.918,single,1356.399,4863.965,20,4,26,6,26,0,-0.8660254037844386,0.5000000000000001,-0.433883739117558,-0.9009688679024191,0.49999999999999994,-0.8660254037844387,228605.078,223983.004,227340.384,184844.41808333332,32815.064912380076,187283.53201190475,33060.83737987871
2020-06-26 21:00:00,230043.554,single,968.975,5859.174,21,4,26,6,26,0,-0.7071067811865477,0.7071067811865474,-0.433883739117558,-0.9009688679024191,0.49999999999999994,-0.8660254037844387,230269.918,224664.632,226376.336,185106.37283333333,33164.31778663902,187300.96971428572,33082.856841427674
2020-06-26 22:00:00,225422.002,single,530.732,5999.473,22,4,26,6,26,0,-0.5000000000000004,0.8660254037844384,-0.433883739117558,-0.9009688679024191,0.49999999999999994,-0.8660254037844387,230043.554,221060.336,222120.352,185330.49458333335,33460.128288768894,187322.79839285713,33109.99259540626
2020-06-26 23:00:00,218260.354,single,185.707,5281.903,23,4,26,6,26,0,-0.25881904510252157,0.9659258262890681,-0.433883739117558,-0.9009688679024191,0.49999999999999994,-0.8660254037844387,225422.002,212858.32,214429.214,185512.23066666664,33673.792534761014,187342.45107142854,33131.74333185501
2020-06-27 00:00:00,210358.314,single,9.269,5214.669,0,5,27,6,26,1,0.0,1.0,-0.9749279121818236,-0.2225209339563146,0.49999999999999994,-0.8660254037844387,218260.354,204054.224,206091.734,185737.31541666668,33881.93955811927,187365.25547619048,33151.811046474075
2020-06-27 01:00:00,204147.494,single,0.0,5513.862,1,5,27,6,26,1,0.25881904510252074,0.9659258262890683,-0.9749279121818236,-0.2225209339563146,0.49999999999999994,-0.8660254037844387,210358.314,197401.866,198998.644,185999.98583333334,34054.114596767264,187390.6517857143,33167.87291261365
2020-06-27 02:00:00,192423.874,single,0.0,5097.577,2,5,27,6,26,1,0.49999999999999994,0.8660254037844387,-0.9749279121818236,-0.2225209339563146,0.49999999999999994,-0.8660254037844387,204147.494,185347.482,187359.692,186281.05366666664,34179.91768923243,187421.29970238096,33181.03942370162
2020-06-27 03:00:00,178239.038,single,0.0,4820.398,3,5,27,6,26,1,0.7071067811865476,0.7071067811865476,-0.9749279121818236,-0.2225209339563146,0.49999999999999994,-0.8660254037844387,192423.874,170311.64,172406.574,186575.90333333332,34202.02892427557,187451.44364285716,33183.283369785415
2020-06-27 04:00:00,164956.366,single,0.0,4479.451,4,5,27,6,26,1,0.8660254037844386,0.5000000000000001,-0.9749279121818236,-0.2225209339563146,0.49999999999999994,-0.8660254037844387,178239.038,157580.292,159200.702,186906.21158333332,34076.174626601234,187486.1606904762,33170.497418147155
2020-06-27 05:00:00,154966.218,single,0.0,4322.495,5,5,27,6,26,1,0.9659258262890683,0.25881904510252074,-0.9749279121818236,-0.2225209339563146,0.49999999999999994,-0.8660254037844387,164956.366,148089.056,149234.002,187213.54799999998,33832.57357660187,187520.4205952381,33144.06987307869
2020-06-27 06:00:00,148583.302,single,0.0,3799.539,6,5,27,6,26,1,1.0,6.123233995736766e-17,-0.9749279121818236,-0.2225209339563146,0.49999999999999994,-0.8660254037844387,154966.218,141712.276,142872.308,187500.09641666667,33514.42491431744,187554.54092857143,33107.34989829746
2020-06-27 07:00:00,144004.014,single,0.0,2969.787,7,5,27,6,26,1,0.9659258262890683,-0.25881904510252063,-0.9749279121818236,-0.2225209339563146,0.49999999999999994,-0.8660254037844387,148583.302,137844.028,137412.816,187786.38916666666,33133.46452507549,187588.5349404762,33064.10000909341
2020-06-27 08:00:00,141833.916,single,0.0,3191.784,8,5,27,6,26,1,0.8660254037844387,-0.4999999999999998,-0.9749279121818236,-0.2225209339563146,0.49999999999999994,-0.8660254037844387,144004.014,137084.478,135049.004,188043.05525,32751.425272567376,187627.76826190477,33008.06883494841
2020-06-27 09:00:00,141824.512,single,0.0,2937.44,9,5,27,6,26,1,0.7071067811865476,-0.7071067811865475,-0.9749279121818236,-0.2225209339563146,0.49999999999999994,-0.8660254037844387,141833.916,139790.312,134234.088,188240.94850000003,32443.028857290865,187668.15464285715,32947.44699541831
2020-06-27 10:00:00,143169.566,single,119.383,2756.131,10,5,27,6,26,1,0.49999999999999994,-0.8660254037844387,-0.9749279121818236,-0.2225209339563146,0.49999999999999994,-0.8660254037844387,141824.512,146495.408,134484.318,188325.70683333336,32313.344785160334,187713.33573809525,32878.866695602126
2020-06-27 11:00:00,149388.658,single,592.127,2507.03,11,5,27,6,26,1,0.258819045102521,-0.9659258262890682,-0.9749279121818236,-0.2225209339563146,0.49999999999999994,-0.8660254037844387,143169.566,157626.914,141729.298,188187.13008333335,32507.085547217983,187765.03364285716,32801.40653843542
2020-06-27 12:00:00,160281.626,single,1007.679,2366.372,12,5,27,6,26,1,1.2246467991473532e-16,-1.0,-0.9749279121818236,-0.2225209339563146,0.49999999999999994,-0.8660254037844387,149388.658,169454.122,153772.072,187843.86941666665,32885.11676539869,187810.62507142857,32742.30698056452
2020-06-27 13:00:00,172449.806,single,1258.399,2638.481,13,5,27,6,26,1,-0.2588190451025208,-0.9659258262890683,-0.9749279121818236,-0.2225209339563146,0.49999999999999994,-0.8660254037844387,160281.626,180763.542,167406.97,187461.68208333335,33160.2824552823,187849.37241666665,32705.615602811664
2020-06-27 14:00:00,184641.312,single,1394.029,2905.336,14,5,27,6,26,1,-0.4999999999999997,-0.8660254037844388,-0.9749279121818236,-0.2225209339563146,0.49999999999999994,-0.8660254037844387,172449.806,191938.996,180989.516,187115.27641666666,33276.51676582817,187879.38929761905,32689.051364926592
2020-06-27 15:00:00,195878.676,single,1509.538,2899.068,15,5,27,6,26,1,-0.7071067811865471,-0.7071067811865479,-0.9749279121818236,-0.2225209339563146,0.49999999999999994,-0.8660254037844387,184641.312,202400.106,193336.762,186811.20625000002,33263.86228643718,187901.12617857143,32685.656418333274
2020-06-27 16:00:00,204642.542,single,1471.711,3106.355,16,5,27,6,26,1,-0.8660254037844385,-0.5000000000000004,-0.9749279121818236,-0.2225209339563146,0.49999999999999994,-0.8660254037844387,195878.676,212205.35,202635.172,186539.47999999998,33157.44880270194,187916.2566190476,32688.77586966453
2020-06-27 17:00:00,211063.632,single,1454.973,2776.466,17,5,27,6,26,1,-0.9659258262890683,-0.25881904510252063,-0.9749279121818236,-0.2225209339563146,0.49999999999999994,-0.8660254037844387,204642.542,219508.082,208046.28,186224.363,32938.13585769396,187928.20524999997,32694.55461073706
2020-06-27 18:00:00,216018.244,single,1410.231,2269.661,18,5,27,6,26,1,-1.0,-1.8369701987210297e-16,-0.9749279121818236,-0.2225209339563146,0.49999999999999994,-0.8660254037844387,211063.632,225486.49,211388.228,185872.51091666668,32610.60803240732,187946.16567857144,32706.499047054313
2020-06-27 19:00:00,220171.61,single,1398.33,2917.019,19,5,27,6,26,1,-0.9659258262890684,0.2588190451025203,-0.9749279121818236,-0.2225209339563146,0.49999999999999994,-0.8660254037844387,216018.244,228605.078,214287.602,185478.00066666666,32164.761272721225,187973.72529761906,32728.313845720495
2020-06-27 20:00:00,223993.204,single,1316.327,2706.396,20,5,27,6,26,1,-0.8660254037844386,0.5000000000000001,-0.9749279121818236,-0.2225209339563146,0.49999999999999994,-0.8660254037844387,220171.61,230269.918,215269.168,185126.60616666664,31716.057661698265,188008.7491547619,32759.775213568322
2020-06-27 21:00:00,225375.66,single,1151.099,2743.86,21,5,27,6,26,1,-0.7071067811865477,0.7071067811865474,-0.9749279121818236,-0.2225209339563146,0.49999999999999994,-0.8660254037844387,223993.204,230043.554,216572.502,184865.07641666665,31351.404856683886,188060.6779404762,32810.12122555648
2020-06-27 22:00:00,223294.172,single,808.72,2372.859,22,5,27,6,26,1,-0.5000000000000004,0.8660254037844384,-0.9749279121818236,-0.2225209339563146,0.49999999999999994,-0.8660254037844387,225375.66,225422.002,213618.844,184670.5808333333,31072.179748873612,188113.0776904762,32862.91611200005
2020-06-27 23:00:00,217124.526,single,255.417,1936.595,23,5,27,6,26,1,-0.25881904510252157,0.9659258262890681,-0.9749279121818236,-0.2225209339563146,0.49999999999999994,-0.8660254037844387,223294.172,218260.354,207308.85,184581.92125,30953.65607748259,188170.66892857142,32916.31629669395
2020-06-28 00:00:00,209533.19,single,4.628,1946.311,0,6,28,6,26,1,0.0,1.0,-0.7818314824680299,0.6234898018587334,0.49999999999999994,-0.8660254037844387,217124.526,210358.314,199545.624,184534.59508333332,30900.74819833159,188229.09557142857,32959.17362820468
2020-06-28 01:00:00,204179.356,single,0.0,2285.25,1,6,28,6,26,1,0.25881904510252074,0.9659258262890683,-0.7818314824680299,0.6234898018587334,0.49999999999999994,-0.8660254037844387,209533.19,204147.494,194259.688,184500.21491666665,30871.212440242827,188288.5453690476,32988.702198646206
2020-06-28 02:00:00,193706.418,single,0.0,2273.841,2,6,28,6,26,1,0.49999999999999994,0.8660254037844387,-0.7818314824680299,0.6234898018587334,0.49999999999999994,-0.8660254037844387,204179.356,192423.874,184002.86,184501.54249999998,30872.094758087565,188347.59101190476,33008.325438139094
2020-06-28 03:00:00,180834.258,single,0.0,1959.837,3,6,28,6,26,1,0.7071067811865476,0.7071067811865476,-0.7818314824680299,0.6234898018587334,0.49999999999999994,-0.8660254037844387,193706.418,178239.038,170553.294,184554.98183333335,30887.510672552515,188405.3502857143,33009.167155593364
2020-06-28 04:00:00,168550.902,single,0.0,1646.996,4,6,28,6,26,1,0.8660254037844386,0.5000000000000001,-0.7818314824680299,0.6234898018587334,0.49999999999999994,-0.8660254037844387,180834.258,164956.366,157948.904,184663.116,30868.975043172493,188466.5465,32985.394226628705
2020-06-28 05:00:00,158700.17,single,0.0,1335.406,5,6,28,6,26,1,0.9659258262890683,0.25881904510252074,-0.7818314824680299,0.6234898018587334,0.49999999999999994,-0.8660254037844387,168550.902,154966.218,148140.148,184812.88833333334,30777.788679036956,188529.6536309524,32936.76468321663
2020-06-28 06:00:00,151153.046,single,0.0,1177.131,6,6,28,6,26,1,1.0,6.123233995736766e-17,-0.7818314824680299,0.6234898018587334,0.49999999999999994,-0.8660254037844387,158700.17,148583.302,141341.478,184968.46966666667,30629.434367786213,188592.5109047619,32869.230126081624
2020-06-28 07:00:00,146042.856,single,0.0,968.357,7,6,28,6,26,1,0.9659258262890683,-0.25881904510252063,-0.7818314824680299,0.6234898018587334,0.49999999999999994,-0.8660254037844387,151153.046,144004.014,136460.734,185075.54233333337,30500.93301863291,188650.9130952381,32793.40070544936
2020-06-28 08:00:00,142791.626,single,0.0,920.173,8,6,28,6,26,1,0.8660254037844387,-0.4999999999999998,-0.7818314824680299,0.6234898018587334,0.49999999999999994,-0.8660254037844387,146042.856,141833.916,133975.72,185160.49408333332,30384.182100967068,188707.9495357143,32710.31223126937
2020-06-28 09:00:00,141351.904,single,0.0,783.688,9,6,28,6,26,1,0.7071067811865476,-0.7071067811865475,-0.7818314824680299,0.6234898018587334,0.49999999999999994,-0.8660254037844387,142791.626,141824.512,132397.642,185200.39866666668,30325.377808293455,188760.42516666665,32628.952380270133
2020-06-28 10:00:00,141022.448,single,100.672,742.533,10,6,28,6,26,1,0.49999999999999994,-0.8660254037844387,-0.7818314824680299,0.6234898018587334,0.49999999999999994,-0.8660254037844387,141351.904,143169.566,131689.862,185180.70666666667,30354.907944814975,188813.7243452381,32543.53439667239
2020-06-28 11:00:00,147440.442,single,523.968,496.243,11,6,28,6,26,1,0.258819045102521,-0.9659258262890682,-0.7818314824680299,0.6234898018587334,0.49999999999999994,-0.8660254037844387,141022.448,149388.658,137815.154,185091.24341666666,30486.98497504751,188869.27545238094,32453.281427285023
2020-06-28 12:00:00,159248.506,single,1029.568,385.213,12,6,28,6,26,1,1.2246467991473532e-16,-1.0,-0.7818314824680299,0.6234898018587334,0.49999999999999994,-0.8660254037844387,147440.442,160281.626,149795.996,185010.06775000002,30588.60537359285,188926.56883333332,32371.002201572974
2020-06-28 13:00:00,173241.95,single,1277.034,391.992,13,6,28,6,26,1,-0.2588190451025208,-0.9659258262890683,-0.7818314824680299,0.6234898018587334,0.49999999999999994,-0.8660254037844387,159248.506,172449.806,163933.76,184967.02108333333,30625.622740909428,188982.83377380954,32310.73973660815
2020-06-28 14:00:00,186499.94,single,1497.57,416.536,14,6,28,6,26,1,-0.4999999999999997,-0.8660254037844388,-0.7818314824680299,0.6234898018587334,0.49999999999999994,-0.8660254037844387,173241.95,184641.312,177952.496,185000.02708333335,30611.96991171181,189038.23966666666,32275.490347259365
2020-06-28 15:00:00,199645.686,single,1553.853,480.399,15,6,28,6,26,1,-0.7071067811865471,-0.7071067811865479,-0.7818314824680299,0.6234898018587334,0.49999999999999994,-0.8660254037844387,186499.94,195878.676,190826.468,185077.46991666665,30613.373937294116,189089.1173095238,32264.645717198593
2020-06-28 16:00:00,211314.424,single,1557.426,624.442,16,6,28,6,26,1,-0.8660254037844385,-0.5000000000000004,-0.7818314824680299,0.6234898018587334,0.49999999999999994,-0.8660254037844387,199645.686,204642.542,201455.856,185234.4286666667,30680.743762441038,189141.61265476194,32274.662338248665
2020-06-28 17:00:00,219575.156,single,1507.596,619.511,17,6,28,6,26,1,-0.9659258262890683,-0.25881904510252063,-0.7818314824680299,0.6234898018587334,0.49999999999999994,-0.8660254037844387,211314.424,211063.632,209394.644,185512.42375,30893.73189050518,189200.29460714286,32306.13333295732
2020-06-28 18:00:00,225921.918,single,1400.216,1019.142,18,6,28,6,26,1,-1.0,-1.8369701987210297e-16,-0.7818314824680299,0.6234898018587334,0.49999999999999994,-0.8660254037844387,219575.156,216018.244,215146.926,185867.07058333335,31246.640385030383,189260.89289285714,32353.752703737446
2020-06-28 19:00:00,230480.244,single,1250.863,1377.734,19,6,28,6,26,1,-0.9659258262890684,0.2588190451025203,-0.7818314824680299,0.6234898018587334,0.49999999999999994,-0.8660254037844387,225921.918,220171.61,218862.506,186279.72366666666,31723.889691497265,189325.02975,32415.99557272989
2020-06-28 20:00:00,234741.242,single,903.452,1217.493,20,6,28,6,26,1,-0.8660254037844386,0.5000000000000001,-0.7818314824680299,0.6234898018587334,0.49999999999999994,-0.8660254037844387,230480.244,223993.204,221656.134,186709.25008333335,32267.844596321174,189394.18295238097,32491.689049852477
2020-06-28 21:00:00,237591.654,single,664.775,1090.336,21,6,28,6,26,1,-0.7071067811865477,0.7071067811865474,-0.7818314824680299,0.6234898018587334,0.49999999999999994,-0.8660254037844387,234741.242,225375.66,222823.518,187157.085,32876.6356601821,189472.0705,32585.038380302965
2020-06-28 22:00:00,234849.608,single,352.816,974.595,22,6,28,6,26,1,-0.5000000000000004,0.8660254037844384,-0.7818314824680299,0.6234898018587334,0.49999999999999994,-0.8660254037844387,237591.654,223294.172,220186.084,187666.08475,33581.083767461656,189559.97607142857,32695.283985540238
2020-06-28 23:00:00,227775.856,single,114.988,868.701,23,6,28,6,26,1,-0.25881904510252157,0.9659258262890681,-0.7818314824680299,0.6234898018587334,0.49999999999999994,-0.8660254037844387,234849.608,217124.526,213891.486,188147.56125,34191.41253440172,189647.25895238094,32796.94731177722
2020-06-29 00:00:00,219315.804,single,6.0,975.792,0,0,29,6,27,0,0.0,1.0,0.0,1.0,0.49999999999999994,-0.8660254037844387,227775.856,209533.19,206185.668,188591.3666666667,34649.940106584305,189729.9040119048,32875.80500499676
2020-06-29 01:00:00,212232.854,single,0.0,917.667,1,0,29,6,27,0,0.25881904510252074,0.9659258262890683,0.0,1.0,0.49999999999999994,-0.8660254037844387,219315.804,204179.356,200792.254,188998.97558333332,34963.126937189074,189808.05958333335,32930.7207603293
2020-06-29 02:00:00,199396.03,single,0.0,841.502,2,0,29,6,27,0,0.49999999999999994,0.8660254037844387,0.0,1.0,0.49999999999999994,-0.8660254037844387,212232.854,193706.418,189664.522,189334.53800000003,35153.28690527922,189876.15839285715,32965.38245450926
